0.10826300899823799 0.10019887395362698 0.8714932052693434 0.10643476074686199 0.8468646322440918 645 
0.1928231634269993 0.12672757846187588 0.7524423333418049 0.16173008166638908 0.7386691496415068 1553 
0.10929537773177625 0.03864332542653143 0.822073230583118 0.07841743650363195 0.7821431081758834 1514 
0.21221066172831257 0.17116606440421112 0.8133929761089249 0.16845363278919637 0.8533300672075136 1093 
0.12121766775664136 0.043558956243209934 0.7187752174047921 0.07447712657734197 0.7585022373643185 877 
0.26433234189315397 0.23059066946480178 0.7538078107512479 0.20671205865872266 0.751594893568951 1152 
-0.04613876481190342 0.3279496813510247 0.7412012772406955 0.36883551932874337 0.7301971839364315 630 
0.05319945419205212 0.2743659688329768 0.8446752932948952 0.2628028212655798 0.8152444281115938 1466 
0.1297944508999119 0.03934202444982038 0.6172801413479907 0.06772142507722527 0.6498060161459829 1363 
0.025817984889701436 0.4016411332936122 0.7966406840717133 0.35920161234985465 0.7832450788374712 669 
0.12020965200105513 0.19277160128733262 0.891010862267357 0.22408434151953877 0.9051282911386891 1478 
-0.1646949876994246 0.29115516667504154 0.6633788536450683 0.28842599678246705 0.6798646382056261 1004 
0.10351430256946387 0.11812347453962735 0.65741338849764 0.09503098904316433 0.6280609306471862 999 
-0.1102585062138913 0.35621122245865094 0.8513216974068337 0.3248061753266991 0.8039047041611178 774 
0.09162038808261821 0.05158932857297582 0.5346392058091346 0.0888301622870555 0.516818756657374 1013 
0.17800818117845438 0.09257008675188483 0.3176790703449048 0.09865201720768815 0.33087324765257126 1077 
0.12273625559505118 0.03551871359260489 0.3828237668350325 0.07356969579041257 0.39117353763413254 966 
0.08107350182578883 0.026622592162744818 0.2775242606254686 0.050251261430553563 0.2543870781255323 805 
0.15772498243305605 0.13739092313210144 0.4072934156033138 0.15233126963953295 0.3746278844563884 1558 
0.11472748773596249 0.056181300839042714 0.4563091802818324 0.08318134738646023 0.42972963618655985 1455 
0.18286844205580705 0.16893827153206126 0.18209901731144051 0.16389782546893242 0.21234082963318351 834 
0.030417273067513045 0.3814433127321812 0.33067779282616694 0.39745055029371473 0.35838484405714277 824 
0.024209578930440276 0.181457332855882 0.33793971971642883 0.16286983699217578 0.2855964870503462 1395 
0.012369477322663157 0.21501652873727062 0.26281933071979735 0.17769222259525505 0.2626078698600358 831 
0.11816804826107052 0.1283159450376571 0.5743349518839292 0.10701968474637279 0.6059260903801007 995 
0.08010548938085604 0.14468975913911775 0.48820735240191376 0.1231227104974887 0.4880304883791251 1185 
0.15370111898416558 0.047732603922972405 0.03940167037250847 0.0763098926571617 0.0 1319 
-0.03826549385282794 0.41139365042862447 0.13532945436711658 0.37953241146730554 0.12830197682824732 905 
0.19652487847584543 0.14802829716398452 0.03846637769658623 0.19504267725711918 0.0 1557 
0.08867298645989194 0.0360570146578611 0.11175022438327659 0.06757121611647249 0.1359988437404144 1206 
0.02513644301099032 0.3688260413545541 0.04534213506368956 0.37736698097356425 0.0 1182 
0.09986434651863457 0.040068994213294795 0.949899604597551 0.062259686805900244 0.9236695078035576 1366 
0.2214022884040868 0.21973146955198058 0.518670649162124 0.21241259377853192 0.4786571216401256 1005 
0.1086330706840401 0.051832205051657254 0.19223090271525944 0.08607533755566392 0.2052792290186799 1221 
0.08987238308747245 0.12169360657472011 0.24086491711316488 0.08669755939654954 0.2559123013654375 1562 
0.12800064153927718 0.2560921578946842 0.03343564015791178 0.2257828522712253 0.0 1047 
0.19968241205925807 0.194044482334308 0.6804753939913263 0.17489636474585513 0.6483648950590146 1180 
0.09471927792372264 0.12082255498079647 0.12157706933257845 0.10286456006518377 0.10993325600363375 1265 
-0.313713758058233 0.4220179174253438 0.5122661157951238 0.43405623008477595 0.5427802150807733 1259 
-0.24314017507093208 0.31952069334225597 0.4936328169446836 0.3695741017898604 0.4768110466006029 1322 
-0.2612313206104204 0.45828378697874633 0.04105677538715041 0.4484712553409778 0.0 1330 
0.16143760228951304 0.25702289006303497 0.1956452511730366 0.2205359723842394 0.19544428391515556 1402 
-0.049218450502624855 0.124652237668541 0.9607944990415933 0.13256719216583646 0.9272301104328992 1456 
0.07803616248449119 0.3710248293877737 0.6413353054739188 0.3686914489732365 0.6631455951179642 1461 
0.062185123360341515 0.22250107726273627 0.6058037447741647 0.18553007039810773 0.5640113893374558 1468 
-0.05467206847305727 0.21568774303613614 0.1035718690403219 0.1930752076067296 0.08407759582365276 1475 
0.03934413408829878 0.30827034496429506 0.10025427188242259 0.3330460469983537 0.08629411372675003 1573 
